label,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
A,-0.05195826292037964,-0.030099689960479736,-0.018644296776642477,-0.09135180711746216,-0.09637647867202759,-0.025477239143242514,-0.11090940237045288,-0.15706849098205566,-0.033312793102254545,-0.12563461065292358,-0.20643147826194763,-0.0376652844512364,-0.07275992631912231,-0.14441555738449097,-0.00035011702277643053,-0.07748055458068848,-0.19766664505004883,-0.025793961461772597,-0.0643196702003479,-0.15411099791526794,-0.04032623695968596,-0.056081414222717285,-0.11076653003692627,-0.04497284742831198,-0.03698694705963135,-0.1470353603363037,-0.0009277600707946476,-0.04017210006713867,-0.189978688955307,-0.029752670999755537,-0.031708717346191406,-0.13227131962776184,-0.03929858582853285,-0.02826625108718872,-0.08592981100082397,-0.0378701865935227,-0.003627002239227295,-0.14277848601341248,-0.006369007498165047,-0.0058234333992004395,-0.1754743754863739,-0.0353517674171826,-0.003704965114593506,-0.11589431762695312,-0.03221385854124037,-0.0051569342613220215,-0.0715259313583374,-0.020987325560440695,0.028639256954193115,-0.1343500018119812,-0.01326906702308861,0.027860164642333984,-0.1674034595489502,-0.03130872848271338,0.023205459117889404,-0.1298253834247589,-0.026103622492541945,0.01724928617477417,-0.09777730703353882,-0.016472398515929854
A,-0.057381272315979004,-0.03266328573226929,-0.02023085802738933,-0.09864413738250732,-0.10381823778152466,-0.027615808322480007,-0.11406922340393066,-0.16784608364105225,-0.03524698167984752,-0.12735354900360107,-0.22198230028152466,-0.039333613961389347,-0.07458072900772095,-0.17849284410476685,-0.001952951913153811,-0.0814548134803772,-0.2085503339767456,-0.02857385612969665,-0.07091224193572998,-0.15219110250473022,-0.04514111801927356,-0.06277710199356079,-0.10428047180175781,-0.051603040098598285,-0.035050034523010254,-0.18545269966125488,-0.0022393107874449925,-0.04303586483001709,-0.19888728857040405,-0.030971946566751285,-0.03758716583251953,-0.13152676820755005,-0.041451631485870166,-0.03428459167480469,-0.08266180753707886,-0.041182810812642856,0.0019835829734802246,-0.1810077428817749,-0.0075224963011351065,-0.0056337714195251465,-0.18464607000350952,-0.037155459075620456,-0.007643640041351318,-0.11692506074905396,-0.034175372123172565,-0.009865403175354004,-0.0699167251586914,-0.02346686124747066,0.03658705949783325,-0.16848266124725342,-0.014553415029695316,0.029076218605041504,-0.17451024055480957,-0.034923417865684314,0.021432936191558838,-0.12493091821670532,-0.030379515513232036,0.015768766403198242,-0.090262770652771,-0.02052923142855434
A,-0.0742805004119873,-0.040721118450164795,-0.024544087735364428,-0.13086926937103271,-0.1293824315071106,-0.03339459889883756,-0.1532173752784729,-0.20978474617004395,-0.043507234690139285,-0.16791164875030518,-0.2792571783065796,-0.0492859161769843,-0.09584712982177734,-0.2231544554233551,0.002807987822791347,-0.1130990982055664,-0.2628084719181061,-0.03220658519620656,-0.10183829069137573,-0.19249016046524048,-0.05438272052759885,-0.09095174074172974,-0.13191932439804077,-0.06313107305521726,-0.04700362682342529,-0.233088880777359,0.0015736898329237192,-0.06771314144134521,-0.2563408613204956,-0.0380229926979041,-0.06151092052459717,-0.17065566778182983,-0.053084035900781146,-0.055664896965026855,-0.106697678565979,-0.05285843604559659,-0.0003916621208190918,-0.22986048460006714,-0.006365920448104134,-0.019801616668701172,-0.23828786611557007,-0.047549144861648074,-0.02050471305847168,-0.1506648063659668,-0.044930951235244265,-0.020931780338287354,-0.08814442157745361,-0.030519414258549205,0.04447472095489502,-0.2168070673942566,-0.016319976684997073,0.025371015071868896,-0.22624504566192627,-0.04465397590155362,0.0166780948638916,-0.1624036431312561,-0.0394166237985587,0.011294245719909668,-0.11616075038909912,-0.026451712039659014
A,-0.0688323974609375,-0.04348704218864441,-0.02264653203042144,-0.11865955591201782,-0.12882202863693237,-0.030633116708713715,-0.14035558700561523,-0.21265682578086853,-0.04129058551939124,-0.14984452724456787,-0.28303369879722595,-0.047733881147223656,-0.09227406978607178,-0.1962706744670868,0.013795785969477947,-0.0985451340675354,-0.26519186794757843,-0.019789694444853012,-0.08281266689300537,-0.21123304963111877,-0.04268415701540107,-0.07074809074401855,-0.15551531314849854,-0.05163587686570281,-0.04717904329299927,-0.20055946707725525,0.012286061784607227,-0.05275583267211914,-0.25858810544013977,-0.025711557464319412,-0.04241764545440674,-0.18223491311073303,-0.04153320995123977,-0.03641432523727417,-0.11993667483329773,-0.04139405918272132,-0.004681408405303955,-0.1953747570514679,0.003545856699702199,-0.007367849349975586,-0.2443554401397705,-0.03589317259343261,-0.0056258440017700195,-0.163876473903656,-0.03377134782226676,-0.006614327430725098,-0.1015034019947052,-0.01922919657977218,0.03845161199569702,-0.1843324899673462,-0.007070517269539778,0.03317439556121826,-0.23124250769615173,-0.03178022486122245,0.02657151222229004,-0.1791025996208191,-0.02541665417106742,0.0200616717338562,-0.13311299681663513,-0.012352861100453083
A,-0.07818180322647095,-0.040697336196899414,-0.02138973030383795,-0.13679814338684082,-0.13188326358795166,-0.02768736894364565,-0.1621606945991516,-0.2190309762954712,-0.037040168448641,-0.18335175514221191,-0.2915084660053253,-0.042237581714346106,-0.09832394123077393,-0.21032142639160156,0.012406716094062631,-0.11738789081573486,-0.2719825804233551,-0.022259598627044852,-0.11020416021347046,-0.206098735332489,-0.044532893254711325,-0.10210245847702026,-0.14387410879135132,-0.052941603615238364,-0.051657676696777344,-0.21736875176429749,0.009379635535822217,-0.0782475471496582,-0.26860472559928894,-0.02899139563675135,-0.07212620973587036,-0.18860256671905518,-0.04472344557876795,-0.06418538093566895,-0.12244969606399536,-0.04472434709902018,-0.00627446174621582,-0.21621441841125488,-0.0009639755299417629,-0.031890690326690674,-0.25647228956222534,-0.04184964115853518,-0.029892563819885254,-0.1710304319858551,-0.04013030420179575,-0.02567988634109497,-0.1042557954788208,-0.02574904452200144,0.040775299072265625,-0.20903798937797546,-0.013101405493273433,0.014006972312927246,-0.24308955669403076,-0.04102819974656313,0.006419777870178223,-0.18368512392044067,-0.03583122979040354,0.0048836469650268555,-0.13291186094284058,-0.022940302296831305
A,-0.0683031678199768,-0.03368580341339111,-0.02062556877183397,-0.12007370591163635,-0.11284255981445312,-0.027319485167140556,-0.14178583025932312,-0.18267053365707397,-0.03474610283421953,-0.16030409932136536,-0.24133461713790894,-0.038374937916273666,-0.08316904306411743,-0.20746874809265137,0.004227584848081278,-0.11009472608566284,-0.22755807638168335,-0.025002645174140525,-0.09909439086914062,-0.16347867250442505,-0.044338464582438064,-0.08742249011993408,-0.10884010791778564,-0.05199310168075044,-0.03983795642852783,-0.21874397993087769,0.0033276681004963393,-0.0700121521949768,-0.21916601061820984,-0.027703687394136978,-0.06229114532470703,-0.14312273263931274,-0.039717763507837844,-0.05562621355056763,-0.08633685111999512,-0.039686858499521804,0.0010619163513183594,-0.21541422605514526,-0.0034181865249820476,-0.02924555540084839,-0.2026536464691162,-0.03610333039807756,-0.02598714828491211,-0.12503761053085327,-0.03256769090342004,-0.023533344268798828,-0.07043707370758057,-0.020157474869961334,0.03928422927856445,-0.20152509212493896,-0.012161807933921409,0.010209262371063232,-0.19323617219924927,-0.034545518303389144,0.006266117095947266,-0.13670563697814941,-0.028853216985339714,0.0061029791831970215,-0.09846293926239014,-0.017004016632313323
A,-0.06549662351608276,-0.020310044288635254,-0.024610286069957965,-0.11626487970352173,-0.08056271076202393,-0.03452463397189831,-0.13888069987297058,-0.1387215256690979,-0.042664318768231624,-0.15659138560295105,-0.19171035289764404,-0.04626261764570927,-0.08689755201339722,-0.19639325141906738,-0.006219483869074338,-0.11130988597869873,-0.1865207552909851,-0.03422016599580502,-0.09911829233169556,-0.1274978518486023,-0.052096381274907344,-0.08733940124511719,-0.07880640029907227,-0.05885804021164631,-0.047892212867736816,-0.21150285005569458,-0.004525113342253917,-0.07348871231079102,-0.17887520790100098,-0.03231339850827908,-0.06415802240371704,-0.10932928323745728,-0.04256376573249554,-0.05580449104309082,-0.06066238880157471,-0.042295246807782405,-0.009939372539520264,-0.20566922426223755,-0.008126764049677604,-0.03467667102813721,-0.16177719831466675,-0.03683157214328503,-0.029506444931030273,-0.09525758028030396,-0.033816012976615184,-0.024730205535888672,-0.0517582893371582,-0.023227955637423747,0.02592986822128296,-0.18784761428833008,-0.014245254410354846,0.002547323703765869,-0.15819579362869263,-0.03454747000142788,0.0008023381233215332,-0.10779494047164917,-0.030682363970129245,0.0015034079551696777,-0.07755035161972046,-0.0206496952603743
A,-0.04799133539199829,-0.019690334796905518,-0.0195483937766312,-0.08472275733947754,-0.0799376368522644,-0.02638980931601509,-0.10152417421340942,-0.13830816745758057,-0.03329358435235008,-0.10897660255432129,-0.18626528978347778,-0.0364337060507296,-0.07191377878189087,-0.13267868757247925,-0.000439515415337155,-0.07467669248580933,-0.17939811944961548,-0.02380394934675678,-0.05868959426879883,-0.1357705295085907,-0.036842456078147734,-0.048387765884399414,-0.09524387121200562,-0.04088934696278557,-0.03878360986709595,-0.13734182715415955,0.00039189347648971307,-0.04014158248901367,-0.17734947800636292,-0.026210416099047507,-0.028770744800567627,-0.1187925934791565,-0.03371707162818893,-0.024100184440612793,-0.07679229974746704,-0.030919983973717535,-0.008585453033447266,-0.13447585701942444,-0.0035497010592280276,-0.008552014827728271,-0.1649816632270813,-0.030729971816754187,-0.0038553476333618164,-0.10575294494628906,-0.025934267779803122,-0.004670500755310059,-0.0668020248413086,-0.013900695359325255,0.020705997943878174,-0.12670278549194336,-0.00898588913491949,0.022142887115478516,-0.157062828540802,-0.025599731123065794,0.02037733793258667,-0.11749416589736938,-0.019308475768184508,0.01478356122970581,-0.0887165367603302,-0.00915599799714073
B,-0.054699838161468506,-0.025188684463500977,-0.021538149742013957,-0.09544706344604492,-0.08198380470275879,-0.033482004133588816,-0.08094894886016846,-0.1399303674697876,-0.044135838923580195,-0.03647273778915405,-0.14945417642593384,-0.054795704958564784,-0.07010459899902344,-0.19175058603286743,-0.014042615135736014,-0.07553499937057495,-0.2673344910144806,-0.027378041473753,-0.07294124364852905,-0.3122960031032562,-0.04188342782629206,-0.06739175319671631,-0.35346436500549316,-0.05428788456094935,-0.03559458255767822,-0.20457643270492554,-0.016245478940732028,-0.04009091854095459,-0.2910524606704712,-0.024246664894349124,-0.040551960468292236,-0.34161221981048584,-0.034328121868497874,-0.04080319404602051,-0.38672006130218506,-0.04342595132959559,-0.0030525922775268555,-0.19949093461036682,-0.02189490961802676,-0.00767892599105835,-0.27907228469848633,-0.029087396515137698,-0.01154780387878418,-0.3276320695877075,-0.03625850769651606,-0.015209436416625977,-0.36824601888656616,-0.042916756299860026,0.03158295154571533,-0.17922377586364746,-0.03074989858043864,0.027481138706207275,-0.24269676208496094,-0.03757506254089549,0.0238112211227417,-0.2814827859401703,-0.040133461532718684,0.020009517669677734,-0.314449667930603,-0.04295923578513339
B,-0.058148205280303955,-0.033411383628845215,-0.02200817817200118,-0.098269522190094,-0.10222446918487549,-0.03358078317094737,-0.07646769285202026,-0.16378965973854065,-0.044200840753802595,-0.029110968112945557,-0.173908531665802,-0.054987038833388624,-0.0776248574256897,-0.20921573042869568,-0.012245017451533613,-0.08280456066131592,-0.29022401571273804,-0.026420883250722227,-0.08038920164108276,-0.34039029479026794,-0.042079023433217344,-0.07580834627151489,-0.3858606815338135,-0.05526342929650241,-0.040415167808532715,-0.22220230102539062,-0.014902532448360262,-0.04576772451400757,-0.3130212724208832,-0.023560959262141523,-0.04721146821975708,-0.3681008815765381,-0.035020041627177534,-0.04869312047958374,-0.4163106679916382,-0.04500041471172267,-0.004621624946594238,-0.21726536750793457,-0.02127130457509452,-0.00979393720626831,-0.299826443195343,-0.028452554134020147,-0.014802396297454834,-0.35187584161758423,-0.03662675933290416,-0.020337343215942383,-0.3960435390472412,-0.04393955634284907,0.03236842155456543,-0.19740521907806396,-0.03103348740685874,0.026290953159332275,-0.26592302322387695,-0.037451829177626905,0.02108079195022583,-0.30863332748413086,-0.039953451020011244,0.016249895095825195,-0.3453059494495392,-0.04274845809985095
B,-0.06445527076721191,-0.029334664344787598,-0.028030847881097998,-0.1124645471572876,-0.09927088022232056,-0.043686421338577475,-0.09460556507110596,-0.16664963960647583,-0.05748310846473714,-0.04191631078720093,-0.1776004433631897,-0.07133361113454839,-0.08153587579727173,-0.23054301738739014,-0.02118770939495107,-0.086528480052948,-0.32206249237060547,-0.039441713813801016,-0.08237564563751221,-0.3782705068588257,-0.05766358760382673,-0.07488280534744263,-0.43020305037498474,-0.07277528357889196,-0.03982663154602051,-0.24425247311592102,-0.023354053247828688,-0.0440831184387207,-0.3488476574420929,-0.03519125444080373,-0.04294312000274658,-0.41167503595352173,-0.04783126873161336,-0.04113978147506714,-0.4685322344303131,-0.05879723814513227,-0.00045567750930786133,-0.23757734894752502,-0.02983978552009603,-0.004654884338378906,-0.33225730061531067,-0.04030630153800985,-0.00838935375213623,-0.3921271562576294,-0.049781506631632055,-0.01168060302734375,-0.44429418444633484,-0.05804908809449216,0.04068106412887573,-0.2138572633266449,-0.0402858273425295,0.03660881519317627,-0.2904369533061981,-0.04947472897555372,0.03385496139526367,-0.338589608669281,-0.05347337362553617,0.031194627285003662,-0.3814944922924042,-0.05751303372170469
B,-0.06394380331039429,-0.025972723960876465,-0.028473633246107966,-0.11075925827026367,-0.09260302782058716,-0.04574472354499903,-0.08693927526473999,-0.14673137664794922,-0.060841786579771906,-0.03413224220275879,-0.15318280458450317,-0.07690684767214861,-0.08104979991912842,-0.21641391515731812,-0.03147999839632121,-0.08453679084777832,-0.30543380975723267,-0.05316448108999339,-0.08027178049087524,-0.3607749342918396,-0.07239548386780825,-0.07301384210586548,-0.412474125623703,-0.0878593129083356,-0.041539013385772705,-0.22731608152389526,-0.03439143942443934,-0.04711669683456421,-0.3296152353286743,-0.05048444391934481,-0.045801520347595215,-0.3915247321128845,-0.06516167046277133,-0.0437241792678833,-0.44898954033851624,-0.07734427125899401,-0.0035706758499145508,-0.21796560287475586,-0.04102289201466647,-0.007744908332824707,-0.312407523393631,-0.05580019848196116,-0.009923398494720459,-0.37122946977615356,-0.06830611349789706,-0.011970877647399902,-0.4232647716999054,-0.07808452369420138,0.0359576940536499,-0.19367444515228271,-0.05113095687477198,0.03336822986602783,-0.2712090015411377,-0.06480636717526522,0.03157311677932739,-0.3201430141925812,-0.07191163571326342,0.02897435426712036,-0.3642159104347229,-0.07778618009535876
B,-0.06065106391906738,-0.035399675369262695,-0.025957868913906168,-0.09924226999282837,-0.10144180059432983,-0.04174474954118068,-0.07094228267669678,-0.15431761741638184,-0.05601160183061893,-0.020887315273284912,-0.1619025468826294,-0.07093658625592525,-0.07394880056381226,-0.21399390697479248,-0.024189283619421076,-0.07779133319854736,-0.30191829800605774,-0.043697069878476213,-0.07329177856445312,-0.35723257064819336,-0.062041542972224306,-0.06605112552642822,-0.4073878526687622,-0.07644590317715938,-0.034095168113708496,-0.22668147087097168,-0.02691415838410194,-0.037855446338653564,-0.3266749382019043,-0.039896729881661486,-0.03698086738586426,-0.3891235291957855,-0.05370812817920978,-0.035385966300964355,-0.4440074563026428,-0.06525591343154247,0.003468036651611328,-0.22024351358413696,-0.03330569296588237,0.0011788606643676758,-0.3111257255077362,-0.04397819518555934,-0.002489328384399414,-0.3688426911830902,-0.054589565391438555,-0.006118953227996826,-0.4179334044456482,-0.0632983627866679,0.0416068434715271,-0.19813352823257446,-0.04322289257754619,0.0382767915725708,-0.2727009057998657,-0.052572790081399035,0.03426218032836914,-0.31936514377593994,-0.056732646669047426,0.03044503927230835,-0.3596700429916382,-0.06045975863446529
B,-0.05712020397186279,-0.03940260410308838,-0.02400048032282598,-0.09175336360931396,-0.1075626015663147,-0.03767748318492181,-0.06380409002304077,-0.15589487552642822,-0.05004131935416467,-0.018857896327972412,-0.16228759288787842,-0.06254962228118188,-0.06684637069702148,-0.21622765064239502,-0.017945760412800382,-0.06763535737991333,-0.300012469291687,-0.0348798274236799,-0.06234925985336304,-0.3525589108467102,-0.05203890941916711,-0.05548965930938721,-0.4015007019042969,-0.06617707155524499,-0.02628004550933838,-0.22601228952407837,-0.02112197086094625,-0.029502451419830322,-0.3200516700744629,-0.03217144451915033,-0.029471874237060547,-0.3786700963973999,-0.045837563945639204,-0.029683470726013184,-0.4322328269481659,-0.057550040556776594,0.011871814727783203,-0.21731436252593994,-0.027966532407987188,0.00839245319366455,-0.3037400245666504,-0.037630224152195524,0.004805445671081543,-0.35914766788482666,-0.04774576566993005,0.0008716583251953125,-0.4090035557746887,-0.05621059007822282,0.04981619119644165,-0.19299286603927612,-0.03815423838673837,0.04454439878463745,-0.26482486724853516,-0.047523242904532026,0.03993237018585205,-0.3100419044494629,-0.05133313454567201,0.03636711835861206,-0.35132473707199097,-0.0546365729707361
